time_stamp,AmbientConditions_AmbientHumidity_U_Actual,AmbientConditions_AmbientTemperature_U_Actual,Machine1_RawMaterial_Property1,Machine1_RawMaterial_Property2,Machine1_RawMaterial_Property3,Machine1_RawMaterial_Property4,Machine1_RawMaterialFeederParameter_U_Actual,Machine1_Zone1Temperature_C_Actual,Machine1_Zone2Temperature_C_Actual,Machine1_MotorAmperage_U_Actual,Machine1_MotorRPM_C_Actual,Machine1_MaterialPressure_U_Actual,Machine1_MaterialTemperature_U_Actual,Machine1_ExitZoneTemperature_C_Actual,Machine2_RawMaterial_Property1,Machine2_RawMaterial_Property2,Machine2_RawMaterial_Property3,Machine2_RawMaterial_Property4,Machine2_RawMaterialFeederParameter_U_Actual,Machine2_Zone1Temperature_C_Actual,Machine2_Zone2Temperature_C_Actual,Machine2_MotorAmperage_U_Actual,Machine2_MotorRPM_C_Actual,Machine2_MaterialPressure_U_Actual,Machine2_MaterialTemperature_U_Actual,Machine2_ExitZoneTemperature_C_Actual,Machine3_RawMaterial_Property1,Machine3_RawMaterial_Property2,Machine3_RawMaterial_Property3,Machine3_RawMaterial_Property4,Machine3_RawMaterialFeederParameter_U_Actual,Machine3_Zone1Temperature_C_Actual,Machine3_Zone2Temperature_C_Actual,Machine3_MotorAmperage_U_Actual,Machine3_MotorRPM_C_Actual,Machine3_MaterialPressure_U_Actual,Machine3_MaterialTemperature_U_Actual,Machine3_ExitZoneTemperature_C_Actual,FirstStage_CombinerOperation_Temperature1_U_Actual,FirstStage_CombinerOperation_Temperature2_U_Actual,FirstStage_CombinerOperation_Temperature3_C_Actual,Stage1_Output_Measurement0_U_Actual,Stage1_Output_Measurement0_U_Setpoint,Stage1_Output_Measurement1_U_Actual,Stage1_Output_Measurement1_U_Setpoint,Stage1_Output_Measurement2_U_Actual,Stage1_Output_Measurement2_U_Setpoint,Stage1_Output_Measurement3_U_Actual,Stage1_Output_Measurement3_U_Setpoint,Stage1_Output_Measurement4_U_Actual,Stage1_Output_Measurement4_U_Setpoint,Stage1_Output_Measurement5_U_Actual,Stage1_Output_Measurement5_U_Setpoint,Stage1_Output_Measurement6_U_Actual,Stage1_Output_Measurement6_U_Setpoint,Stage1_Output_Measurement7_U_Actual,Stage1_Output_Measurement7_U_Setpoint,Stage1_Output_Measurement8_U_Actual,Stage1_Output_Measurement8_U_Setpoint,Stage1_Output_Measurement9_U_Actual,Stage1_Output_Measurement9_U_Setpoint,Stage1_Output_Measurement10_U_Actual,Stage1_Output_Measurement10_U_Setpoint,Stage1_Output_Measurement11_U_Actual,Stage1_Output_Measurement11_U_Setpoint,Stage1_Output_Measurement12_U_Actual,Stage1_Output_Measurement12_U_Setpoint,Stage1_Output_Measurement13_U_Actual,Stage1_Output_Measurement13_U_Setpoint,Stage1_Output_Measurement14_U_Actual,Stage1_Output_Measurement14_U_Setpoint,Machine4_Temperature1_C_Actual,Machine4_Temperature2_C_Actual,Machine4_Pressure_C_Actual,Machine4_Temperature3_C_Actual,Machine4_Temperature4_C_Actual,Machine4_Temperature5_C_Actual,Machine4_ExitTemperature_U_Actual,Machine5_Temperature1_C_Actual,Machine5_Temperature2_C_Actual,Machine5_Temperature3_C_Actual,Machine5_Temperature4_C_Actual,Machine5_Temperature5_C_Actual,Machine5_Temperature6_C_Actual,Machine5_ExitTemperature_U_Actual,Stage2_Output_Measurement0_U_Actual,Stage2_Output_Measurement0_U_Setpoint,Stage2_Output_Measurement1_U_Actual,Stage2_Output_Measurement1_U_Setpoint,Stage2_Output_Measurement2_U_Actual,Stage2_Output_Measurement2_U_Setpoint,Stage2_Output_Measurement3_U_Actual,Stage2_Output_Measurement3_U_Setpoint,Stage2_Output_Measurement4_U_Actual,Stage2_Output_Measurement4_U_Setpoint,Stage2_Output_Measurement5_U_Actual,Stage2_Output_Measurement5_U_Setpoint,Stage2_Output_Measurement6_U_Actual,Stage2_Output_Measurement6_U_Setpoint,Stage2_Output_Measurement7_U_Actual,Stage2_Output_Measurement7_U_Setpoint,Stage2_Output_Measurement8_U_Actual,Stage2_Output_Measurement8_U_Setpoint,Stage2_Output_Measurement9_U_Actual,Stage2_Output_Measurement9_U_Setpoint,Stage2_Output_Measurement10_U_Actual,Stage2_Output_Measurement10_U_Setpoint,Stage2_Output_Measurement11_U_Actual,Stage2_Output_Measurement11_U_Setpoint,Stage2_Output_Measurement12_U_Actual,Stage2_Output_Measurement12_U_Setpoint,Stage2_Output_Measurement13_U_Actual,Stage2_Output_Measurement13_U_Setpoint,Stage2_Output_Measurement14_U_Actual,Stage2_Output_Measurement14_U_Setpoint
06-03-2019 12:18,16.25,23.7,11.54,200,963.0,247,1267.76,72.0,71.4,72.65,10.48,417.39,81.0,74.9,12.85,241,556.7,256,214.78,68.99,69.09,73.31,13.91,228.12,77.1,60.4,9.86,192,408.97,202,192.23,78.0,78.2,359.49,13.26,255.9,75.2,65.0,104.7,61.2,80.0,13.04,13.75,13.89,22.74,11.27,13.02,21.48,21.88,33.31,32.55,0.0,2.74,1.64,4.25,2.96,2.97,20.82,21.3,19.01,19.52,7.83,8.65,0.0,6.16,1.63,2.02,3.03,3.16,15.81,17.72,360.0,359.0,17.0,324.0,17.0,311.0,192.0,310.0,290.0,270.0,243.5,245.0,63.6,156.0,12.7,12.05,6.39,11.71,10.95,11,20.64,20.73,0.0,31.36,2.69,2.71,0.57,0.01,3.0,2.75,19.79,19.39,16.63,16.47,7.99,7.93,5.77,5.65,2.11,1.85,3.45,2.89,7.89,11.71
06-03-2019 12:14,16.44,23.7,11.54,200,963.0,247,1266.5,72.0,72.3,70.63,10.52,410.49,81.1,74.9,12.85,241,556.7,256,211.33,69.25,69.09,73.63,13.93,227.28,76.9,60.0,9.86,192,408.97,202,211.33,78.0,77.9,358.93,13.34,255.73,75.2,65.0,104.4,61.1,80.0,13.03,13.75,13.8,22.74,11.23,13.02,21.46,21.88,33.34,32.55,0.0,2.74,1.67,4.25,2.91,2.97,20.89,21.3,18.95,19.52,7.83,8.65,0.0,6.16,1.56,2.02,3.02,3.16,15.79,17.72,361.0,360.0,17.0,324.0,17.0,310.0,191.0,310.0,290.0,270.0,243.5,245.0,63.5,156.3,12.77,12.05,6.73,11.71,10.73,11,20.87,20.73,0.0,31.36,2.73,2.71,0.57,0.01,2.95,2.75,19.84,19.39,16.71,16.47,7.95,7.93,5.83,5.65,2.1,1.85,3.46,2.89,7.86,11.71
06-03-2019 14:37,14.13,24.36,12.22,201,1048.06,252,1262.64,72.0,71.7,72.52,11.99,430.39,83.5,80.0,12.85,241,556.7,256,199.23,69.01,69.09,73.31,13.9,224.38,77.0,60.0,8.83,221,433.18,205,202.3,78.0,78.0,338.44,12.29,248.9,74.9,65.0,114.8,104.1,80.0,12.88,13.75,0.0,22.74,11.12,13.02,21.46,21.88,34.31,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.86,21.3,18.97,19.52,7.67,8.65,0.0,6.16,1.43,2.02,3.38,3.16,0.0,17.72,361.0,360.0,18.0,326.0,18.0,312.0,192.0,310.0,290.0,270.0,244.9,245.0,63.7,154.7,12.88,12.05,6.52,11.71,10.81,11,19.39,20.73,0.0,31.36,2.95,2.71,0.43,0.01,2.98,2.75,19.45,19.39,0.0,16.47,7.8,7.93,5.51,5.65,1.92,1.85,3.77,2.89,7.99,11.71
06-03-2019 12:16,16.44,23.7,11.54,200,963.0,247,1266.96,72.0,72.4,71.84,10.52,414.68,81.0,74.9,12.85,241,556.7,256,179.71,68.99,69.1,73.13,13.92,227.72,76.9,60.0,9.86,192,408.97,202,217.03,78.0,78.0,352.82,13.45,255.12,75.2,65.0,104.4,60.9,80.0,13.05,13.75,13.92,22.74,11.19,13.02,21.43,21.88,33.28,32.55,0.0,2.74,1.7,4.25,2.9,2.97,20.89,21.3,19.26,19.52,7.81,8.65,0.0,6.16,1.58,2.02,3.01,3.16,15.82,17.72,360.0,361.0,16.0,323.0,16.0,310.0,191.0,310.0,290.0,270.0,243.5,245.0,63.6,155.6,12.74,12.05,6.8,11.71,10.68,11,20.75,20.73,0.0,31.36,2.69,2.71,0.61,0.01,2.98,2.75,19.42,19.39,16.63,16.47,7.91,7.93,5.8,5.65,2.1,1.85,3.52,2.89,8.13,11.71
06-03-2019 11:30,16.54,24.09,11.54,200,963.0,247,1272.31,72.0,71.4,74.26,10.52,427.27,80.9,75.1,12.59,236,601.11,257,193.06,68.96,69.08,72.94,13.89,224.25,77.0,60.2,9.02,186,421.16,200,193.06,78.0,78.1,337.52,13.69,236.62,72.5,65.0,98.9,64.7,80.1,13.15,13.75,11.1,22.74,11.63,13.02,21.95,21.88,30.52,32.55,0.0,2.74,3.1,4.25,2.89,2.97,20.9,21.3,19.2,19.52,7.97,8.65,5.8,6.16,0.0,2.02,0.0,3.16,14.78,17.72,361.0,361.0,17.0,320.0,17.0,308.0,188.0,310.0,290.0,270.0,241.5,245.0,63.0,153.8,12.65,12.05,7.13,11.71,10.03,11,20.57,20.73,33.04,31.36,2.62,2.71,0.24,0.01,2.95,2.75,20.2,19.39,16.51,16.47,7.93,7.93,5.82,5.65,2.02,1.85,3.47,2.89,8.4,11.71
06-03-2019 12:54,15.02,23.02,11.54,200,1027.43,247,1309.12,72.0,71.5,71.98,10.67,420.51,81.5,75.1,12.85,241,556.7,256,205.76,69.0,69.11,73.13,13.89,227.88,77.0,60.2,8.83,221,433.18,205,218.74,78.0,77.8,341.22,13.45,247.4,75.4,65.0,104.0,73.6,79.9,13.09,13.75,13.96,22.74,11.3,13.02,21.51,21.88,33.39,32.55,0.0,2.74,1.67,4.25,0.0,2.97,20.87,21.3,18.82,19.52,7.9,8.65,0.0,6.16,1.56,2.02,3.02,3.16,15.82,17.72,360.0,360.0,18.0,325.0,18.0,311.0,192.0,309.9,290.0,270.0,241.7,245.0,62.8,158.2,12.75,12.05,6.45,11.71,10.95,11,20.74,20.73,0.0,31.36,2.73,2.71,0.46,0.01,2.97,2.75,19.75,19.39,16.69,16.47,7.98,7.93,5.67,5.65,2.19,1.85,3.51,2.89,7.79,11.71
06-03-2019 11:55,16.54,24.09,11.54,200,963.0,247,1254.13,72.0,72.1,71.71,10.55,418.16,80.9,75.0,12.85,241,556.7,256,209.55,68.98,69.09,73.44,13.9,228.77,76.9,59.9,9.02,186,421.16,200,176.12,78.0,78.2,329.8,13.71,235.87,73.8,65.0,103.3,61.6,80.0,12.84,13.75,17.02,22.74,11.16,13.02,21.47,21.88,31.81,32.55,0.0,2.74,0.0,4.25,0.0,2.97,0.0,21.3,0.0,19.52,7.91,8.65,0.0,6.16,0.0,2.02,0.12,3.16,0.0,17.72,360.0,361.0,17.0,322.0,17.0,310.0,192.0,310.1,290.0,270.0,242.9,245.0,63.3,156.6,12.7,12.05,6.57,11.71,10.72,11,20.66,20.73,0.0,31.36,2.66,2.71,0.63,0.01,2.97,2.75,19.42,19.39,16.65,16.47,7.98,7.93,5.88,5.65,2.07,1.85,3.43,2.89,8.08,11.71
06-03-2019 10:52,17.24,23.53,11.54,200,963.0,247,1247.59,72.0,72.3,48.57,10.48,437.01,76.3,75.1,12.59,236,601.11,257,208.61,69.38,69.08,72.81,13.9,249.92,69.1,59.9,9.02,186,421.16,200,213.99,78.1,78.5,339.15,13.67,262.22,65.4,65.0,99.6,109.2,80.0,12.34,13.75,0.0,22.74,0.0,13.02,17.78,21.88,0.0,32.55,0.0,2.74,3.97,4.25,0.0,2.97,19.65,21.3,17.31,19.52,7.55,8.65,5.13,6.16,1.04,2.02,2.7,3.16,0.0,17.72,307.0,291.0,23.0,277.0,23.0,269.0,35.0,309.8,289.9,263.9,238.6,245.0,66.1,49.6,0.0,12.05,0.0,11.71,0.0,11,0.0,20.73,0.0,31.36,0.0,2.71,0.0,0.01,0.0,2.75,0.0,19.39,0.0,16.47,0.0,7.93,0.0,5.65,0.0,1.85,0.0,2.89,0.0,11.71
06-03-2019 11:42,16.83,23.93,11.54,200,963.0,247,1265.71,72.0,71.4,73.59,10.52,419.16,81.0,75.1,12.59,236,601.11,257,220.7,68.97,69.08,73.56,13.91,228.77,76.9,60.2,9.02,186,421.16,200,204.21,78.0,77.9,332.32,13.65,236.36,73.3,65.0,103.2,63.8,80.0,13.09,13.75,14.04,22.74,10.86,13.02,21.52,21.88,33.42,32.55,0.0,2.74,1.81,4.25,2.92,2.97,20.89,21.3,19.0,19.52,7.95,8.65,5.86,6.16,1.91,2.02,3.21,3.16,16.03,17.72,361.0,360.0,18.0,322.0,18.0,309.0,196.0,310.0,290.1,270.0,241.9,245.0,63.1,156.1,12.69,12.05,6.36,11.71,10.8,11,20.64,20.73,0.0,31.36,2.83,2.71,0.49,0.01,2.97,2.75,19.42,19.39,16.7,16.47,7.91,7.93,5.89,5.65,2.06,1.85,3.49,2.89,7.67,11.71
06-03-2019 12:07,16.63,23.77,11.54,200,963.0,247,1253.74,72.0,72.3,72.52,10.48,417.28,81.0,75.0,12.85,241,556.7,256,200.76,69.0,69.1,73.06,13.86,223.23,77.1,60.4,9.86,192,408.97,202,182.8,78.0,78.1,367.77,13.74,253.87,75.0,65.0,105.3,60.6,80.0,13.0,13.75,13.8,22.74,11.06,13.02,21.63,21.88,33.51,32.55,0.0,2.74,1.76,4.25,2.91,2.97,20.89,21.3,19.19,19.52,7.68,8.65,0.0,6.16,1.64,2.02,3.04,3.16,15.66,17.72,361.0,360.0,16.0,323.0,16.0,309.0,190.0,310.0,290.0,270.0,243.2,245.0,63.6,156.8,12.82,12.05,6.22,11.71,10.89,11,20.81,20.73,0.0,31.36,2.66,2.71,0.68,0.01,2.97,2.75,19.58,19.39,16.78,16.47,7.86,7.93,5.92,5.65,2.06,1.85,3.41,2.89,7.81,11.71
06-03-2019 12:06,16.63,23.77,11.54,200,963.0,247,1267.85,72.0,71.5,71.98,10.45,417.43,81.0,74.9,12.85,241,556.7,256,197.28,69.0,68.95,73.0,13.87,228.02,77.1,60.2,9.86,192,408.97,202,167.35,78.1,77.9,360.62,13.73,253.52,74.9,65.1,105.0,61.3,80.0,12.99,13.75,13.83,22.74,11.14,13.02,21.6,21.88,33.47,32.55,0.0,2.74,1.71,4.25,2.91,2.97,20.92,21.3,19.42,19.52,7.73,8.65,0.0,6.16,1.66,2.02,3.03,3.16,15.74,17.72,360.0,361.0,17.0,323.0,17.0,311.0,191.0,310.0,290.0,270.0,243.2,245.0,63.5,156.3,12.71,12.05,6.45,11.71,10.84,11,20.79,20.73,0.0,31.36,2.66,2.71,0.58,0.01,2.95,2.75,19.21,19.39,16.77,16.47,7.83,7.93,5.86,5.65,2.09,1.85,3.42,2.89,7.93,11.71
06-03-2019 11:38,16.83,23.93,11.54,200,963.0,247,1270.69,72.0,72.3,74.4,10.48,414.32,81.1,75.1,12.59,236,601.11,257,219.0,69.0,69.09,72.81,13.89,226.07,76.8,59.8,9.02,186,421.16,200,199.69,78.0,78.2,337.69,13.66,235.91,73.1,65.0,103.5,64.9,80.0,13.13,13.75,14.02,22.74,10.85,13.02,21.63,21.88,33.48,32.55,0.0,2.74,1.86,4.25,2.91,2.97,20.98,21.3,19.02,19.52,7.99,8.65,5.87,6.16,0.0,2.02,3.32,3.16,15.95,17.72,360.0,359.0,16.0,320.0,16.0,308.0,196.0,310.0,290.0,270.0,242.0,245.0,63.0,152.5,12.83,12.05,11.13,11.71,11.1,11,0.0,20.73,29.96,31.36,2.72,2.71,0.47,0.01,2.96,2.75,19.22,19.39,16.59,16.47,7.98,7.93,5.86,5.65,2.09,1.85,3.42,2.89,11.69,11.71
06-03-2019 14:05,13.94,24.16,12.59,236,601.11,257,1266.1,72.0,71.9,63.37,12.11,374.97,81.6,79.8,12.85,241,556.7,256,196.0,69.0,69.09,73.94,13.89,227.97,77.2,60.0,8.83,221,433.18,205,202.6,78.0,78.0,336.93,12.87,247.42,75.2,64.9,116.4,104.3,80.0,12.97,13.75,0.0,22.74,11.42,13.02,21.47,21.88,34.62,32.55,2.89,2.74,1.54,4.25,0.0,2.97,20.97,21.3,18.93,19.52,7.68,8.65,0.0,6.16,1.43,2.02,3.44,3.16,15.09,17.72,360.0,361.0,19.0,325.0,19.0,311.0,191.0,310.0,290.0,270.0,244.3,245.0,63.6,155.0,13.07,12.05,5.91,11.71,11.11,11,20.0,20.73,0.0,31.36,3.1,2.71,0.52,0.01,3.04,2.75,20.14,19.39,0.0,16.47,7.9,7.93,5.53,5.65,2.09,1.85,3.79,2.89,7.46,11.71
06-03-2019 12:53,15.12,23.16,11.54,200,1027.43,247,1272.12,72.0,72.5,73.05,10.7,423.59,81.5,75.0,12.85,241,556.7,256,209.58,68.97,69.08,73.19,13.85,227.83,77.0,59.7,8.83,221,433.18,205,190.26,78.0,78.1,345.61,13.37,247.11,75.3,64.9,103.5,72.8,79.8,13.06,13.75,13.93,22.74,11.33,13.02,21.54,21.88,33.34,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.86,21.3,18.89,19.52,7.89,8.65,0.0,6.16,1.54,2.02,3.02,3.16,0.0,17.72,361.0,360.0,18.0,324.0,18.0,311.0,192.0,310.0,289.9,270.0,241.7,245.0,62.8,158.5,12.89,12.05,6.34,11.71,10.91,11,20.76,20.73,0.0,31.36,2.77,2.71,0.47,0.01,2.95,2.75,19.23,19.39,16.63,16.47,8.07,7.93,5.67,5.65,2.01,1.85,3.46,2.89,7.79,11.71
06-03-2019 14:14,13.94,24.33,11.54,200,1027.43,247,1276.91,72.1,71.9,71.04,11.99,411.48,82.6,80.0,12.85,241,556.7,256,202.78,68.99,69.09,73.69,13.87,222.12,77.1,60.0,8.83,221,433.18,205,208.98,78.0,78.0,346.05,12.75,248.18,75.1,65.0,118.4,104.9,80.2,12.94,13.75,0.0,22.74,11.44,13.02,21.48,21.88,34.38,32.55,0.0,2.74,1.46,4.25,0.0,2.97,20.9,21.3,18.84,19.52,7.73,8.65,0.0,6.16,1.54,2.02,3.23,3.16,15.24,17.72,359.0,359.0,19.0,325.0,19.0,312.0,191.0,310.0,290.1,270.0,244.9,245.0,63.9,153.9,13.11,12.05,6.2,11.71,11.19,11,19.83,20.73,0.0,31.36,3.23,2.71,0.34,0.01,3.01,2.75,19.96,19.39,0.0,16.47,7.85,7.93,5.55,5.65,2.05,1.85,3.99,2.89,7.51,11.71
06-03-2019 13:08,14.83,23.36,11.54,200,1027.43,247,1282.61,72.0,72.4,71.71,10.98,420.59,81.8,75.0,12.85,241,556.7,256,194.65,68.99,69.06,73.63,13.95,222.93,77.0,60.0,8.83,221,433.18,205,194.65,78.0,78.0,342.67,13.4,247.24,75.3,65.0,103.5,75.0,79.8,13.05,13.75,13.79,22.74,11.19,13.02,21.5,21.88,33.61,32.55,0.0,2.74,1.51,4.25,0.0,2.97,20.89,21.3,18.98,19.52,7.94,8.65,0.0,6.16,1.49,2.02,3.05,3.16,15.83,17.72,359.0,361.0,17.0,325.0,17.0,311.0,194.0,310.0,290.0,270.0,242.5,245.0,63.3,156.7,12.74,12.05,6.51,11.71,10.94,11,20.71,20.73,0.0,31.36,2.67,2.71,0.54,0.01,2.98,2.75,19.93,19.39,16.57,16.47,7.88,7.93,5.63,5.65,2.03,1.85,3.55,2.89,7.99,11.71
06-03-2019 14:08,13.84,24.26,12.59,236,601.11,257,1261.76,72.0,71.7,64.58,12.08,370.25,81.8,79.9,12.85,241,556.7,256,206.12,68.99,69.05,73.63,13.86,226.68,77.0,60.0,8.83,221,433.18,205,195.81,78.0,78.0,345.33,12.9,247.55,75.1,65.1,116.8,105.0,80.0,12.96,13.75,0.0,22.74,11.44,13.02,21.47,21.88,34.61,32.55,0.0,2.74,1.36,4.25,0.0,2.97,21.0,21.3,18.94,19.52,7.72,8.65,0.0,6.16,1.47,2.02,3.36,3.16,15.16,17.72,360.0,359.0,17.0,325.0,17.0,311.0,192.0,310.0,290.0,270.0,244.4,245.0,63.7,155.2,13.01,12.05,6.22,11.71,11.13,11,19.87,20.73,0.0,31.36,3.01,2.71,0.68,0.01,3.0,2.75,19.17,19.39,0.0,16.47,7.85,7.93,5.55,5.65,2.08,1.85,3.91,2.89,7.72,11.71
06-03-2019 13:58,13.84,24.0,12.59,236,601.11,257,1254.04,72.0,71.7,63.23,12.14,369.55,81.3,74.9,12.85,241,556.7,256,215.02,68.98,69.06,73.5,13.93,223.07,77.0,60.0,8.83,221,433.18,205,215.02,78.0,77.9,340.02,12.81,248.2,75.2,65.0,114.4,104.3,80.0,12.92,13.75,0.0,22.74,11.44,13.02,21.47,21.88,34.3,32.55,0.0,2.74,1.59,4.25,0.0,2.97,20.92,21.3,18.96,19.52,7.68,8.65,0.0,6.16,1.46,2.02,3.37,3.16,15.05,17.72,359.0,360.0,18.0,324.0,18.0,311.0,191.0,310.0,290.1,270.0,243.4,245.0,63.3,155.8,12.9,12.05,6.02,11.71,11.25,11,19.57,20.73,0.0,31.36,2.97,2.71,0.65,0.01,2.98,2.75,19.84,19.39,0.0,16.47,7.92,7.93,5.55,5.65,2.08,1.85,3.9,2.89,7.67,11.71
06-03-2019 11:38,16.64,23.87,11.54,200,963.0,247,1257.59,72.0,72.6,74.53,10.48,417.43,81.0,75.0,12.59,236,601.11,257,213.14,68.98,69.08,72.81,13.87,224.32,76.8,60.0,9.02,186,421.16,200,213.14,78.0,77.9,337.85,13.6,236.66,73.1,65.0,103.6,65.0,80.1,13.1,13.75,14.05,22.74,10.8,13.02,21.47,21.88,33.44,32.55,0.0,2.74,1.77,4.25,2.9,2.97,20.91,21.3,19.1,19.52,8.0,8.65,5.92,6.16,0.0,2.02,3.33,3.16,15.96,17.72,359.0,360.0,17.0,320.0,17.0,308.0,196.0,310.0,290.1,270.0,241.8,245.0,63.0,152.0,12.75,12.05,10.87,11.71,11.07,11,0.0,20.73,29.97,31.36,2.67,2.71,0.36,0.01,2.98,2.75,20.04,19.39,16.52,16.47,8.01,7.93,5.85,5.65,2.09,1.85,3.52,2.89,11.67,11.71
06-03-2019 14:09,13.84,24.26,11.54,200,1027.43,247,728.28,72.1,72.5,67.81,12.11,371.04,81.9,80.0,12.85,241,556.7,256,195.71,69.01,69.09,73.5,13.9,223.38,77.0,60.0,8.83,221,433.18,205,189.13,78.0,78.0,339.86,12.91,248.23,75.1,65.0,117.0,105.1,80.0,13.0,13.75,0.0,22.74,11.48,13.02,21.53,21.88,34.59,32.55,0.0,2.74,1.34,4.25,0.0,2.97,21.08,21.3,19.25,19.52,7.73,8.65,0.0,6.16,1.51,2.02,3.46,3.16,15.2,17.72,359.0,360.0,18.0,325.0,18.0,312.0,193.0,310.0,290.1,270.0,244.5,245.0,63.7,152.4,13.09,12.05,6.27,11.71,11.05,11,19.57,20.73,0.0,31.36,3.1,2.71,0.53,0.01,2.98,2.75,20.22,19.39,0.0,16.47,7.74,7.93,5.57,5.65,2.06,1.85,3.9,2.89,7.69,11.71
06-03-2019 11:10,16.73,23.93,11.54,200,963.0,247,1263.13,72.1,72.1,75.88,10.45,429.03,80.8,75.0,12.59,236,601.11,257,215.4,68.97,69.07,72.81,13.9,227.5,76.4,60.4,9.02,186,421.16,200,219.4,78.0,78.1,334.17,13.57,239.77,70.4,65.1,107.5,77.2,80.0,12.76,13.75,0.0,22.74,12.04,13.02,21.58,21.88,32.25,32.55,0.0,2.74,1.93,4.25,2.91,2.97,21.01,21.3,18.85,19.52,7.94,8.65,5.87,6.16,1.97,2.02,3.23,3.16,14.53,17.72,360.0,360.0,18.0,315.0,18.0,303.0,165.0,309.9,290.0,268.5,240.0,245.1,63.2,149.8,12.82,12.05,6.22,11.71,10.79,11,20.31,20.73,0.0,31.36,2.73,2.71,1.02,0.01,2.92,2.75,19.19,19.39,16.35,16.47,7.95,7.93,5.7,5.65,2.09,1.85,3.45,2.89,8.54,11.71
06-03-2019 11:57,16.54,24.09,11.54,200,963.0,247,1263.24,72.0,71.7,73.59,10.52,414.76,81.1,74.9,12.85,241,556.7,256,196.15,68.96,69.06,73.06,13.92,228.85,77.0,59.7,9.86,192,408.97,202,193.47,78.0,78.0,347.19,13.67,237.42,73.9,65.0,103.2,62.7,79.9,12.85,13.75,16.91,22.74,11.17,13.02,21.59,21.88,31.92,32.55,0.0,2.74,0.0,4.25,0.0,2.97,0.0,21.3,0.0,19.52,7.88,8.65,0.0,6.16,0.0,2.02,0.12,3.16,0.0,17.72,361.0,358.0,16.0,322.0,16.0,308.0,194.0,310.0,290.0,270.0,243.0,245.0,63.3,156.1,12.64,12.05,6.31,11.71,10.77,11,20.67,20.73,0.0,31.36,2.65,2.71,0.66,0.01,2.98,2.75,19.66,19.39,16.68,16.47,7.93,7.93,5.9,5.65,2.02,1.85,3.46,2.89,7.93,11.71
06-03-2019 13:35,14.04,24.19,12.9,215,980.53,251,1258.07,72.0,72.1,62.02,11.28,369.61,80.6,74.9,12.85,241,556.7,256,201.11,69.0,69.08,73.56,13.84,223.58,77.0,60.0,8.83,221,433.18,205,201.11,78.0,77.9,337.65,13.29,248.22,75.3,65.0,114.3,103.9,80.1,12.93,13.75,0.0,22.74,11.52,13.02,21.48,21.88,33.8,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.9,21.3,18.56,19.52,7.83,8.65,0.0,6.16,1.48,2.02,3.24,3.16,0.0,17.72,360.0,360.0,17.0,325.0,17.0,311.0,194.0,310.1,289.9,270.0,244.1,245.0,63.7,156.2,12.74,12.05,6.39,11.71,11.23,11,20.48,20.73,0.0,31.36,2.76,2.71,0.93,0.01,3.02,2.75,20.18,19.39,16.66,16.47,7.89,7.93,5.62,5.65,2.09,1.85,3.64,2.89,8.17,11.71
06-03-2019 13:16,14.65,23.53,11.54,200,1027.43,247,1189.12,72.0,71.7,70.5,11.34,422.01,81.9,75.1,12.85,241,556.7,256,214.11,69.01,69.07,73.69,13.9,228.63,77.0,60.0,8.83,221,433.18,205,214.11,78.0,78.1,342.47,13.16,247.44,75.3,65.1,115.1,104.1,79.9,13.08,13.75,13.78,22.74,11.28,13.02,21.5,21.88,33.69,32.55,0.0,2.74,0.0,4.25,0.0,2.97,20.89,21.3,18.94,19.52,7.79,8.65,0.0,6.16,1.53,2.02,3.08,3.16,0.0,17.72,361.0,359.0,17.0,325.0,17.0,311.0,192.0,310.0,290.0,270.0,242.4,245.0,63.4,156.7,12.68,12.05,6.42,11.71,10.99,11,20.67,20.73,0.0,31.36,2.7,2.71,0.71,0.01,3.03,2.75,19.93,19.39,16.64,16.47,7.95,7.93,5.63,5.65,2.03,1.85,3.48,2.89,7.93,11.71
06-03-2019 13:53,13.85,24.0,12.59,236,601.11,257,1275.09,72.0,72.3,62.83,12.11,371.11,81.5,79.5,12.85,241,556.7,256,189.93,69.0,69.3,73.81,13.86,225.9,77.1,60.0,8.83,221,433.18,205,189.93,78.0,77.9,340.96,12.91,247.43,75.2,65.0,116.3,104.1,79.7,12.99,13.75,0.0,22.74,11.44,13.02,21.51,21.88,34.66,32.55,2.87,2.74,1.3,4.25,0.0,2.97,20.98,21.3,19.06,19.52,7.7,8.65,0.0,6.16,1.47,2.02,3.34,3.16,15.14,17.72,359.0,360.0,18.0,325.0,18.0,312.0,191.0,310.0,290.0,270.0,243.1,245.0,63.3,156.1,13.1,12.05,0.0,11.71,10.95,11,20.1,20.73,0.0,31.36,3.02,2.71,0.52,0.01,3.0,2.75,19.73,19.39,0.0,16.47,7.8,7.93,5.63,5.65,2.07,1.85,3.86,2.89,7.74,11.71
